  0.453865349      0.498753130      0.204979107     -0.676686943     -0.866106570      0.110330157    
  0.456359118      0.498753130      0.204988673     -0.676222622     -0.866427064      0.110316977    
  0.458852887      0.498753130      0.204996660     -0.675759792     -0.866755664      0.110303670    
  0.461346656      0.498753130      0.205003083     -0.675298631     -0.867092311      0.110290222    
  0.463840425      0.498753130      0.205008075     -0.674838960     -0.867436767      0.110276565    
  0.466334194      0.498753130      0.205011696     -0.674380720     -0.867788970      0.110262744    
  0.468827933      0.498753130      0.205014214     -0.673923194     -0.868148565      0.110248893    
  0.471321702      0.498753130      0.205015838     -0.673465669     -0.868515909      0.110235065    
  0.473815471      0.498753130      0.205016971     -0.673006713     -0.868890584      0.110221595    
  0.476309240      0.498753130      0.205018163     -0.672544181     -0.869273007      0.110208742    
  0.478803009      0.498753130      0.205020130     -0.672075152     -0.869663060      0.110197112    
  0.481296778      0.498753130      0.205023840     -0.671595931     -0.870060980      0.110187322    
  0.483790547      0.498753130      0.205030531     -0.671101272     -0.870467186      0.110180326    
  0.486284316      0.498753130      0.205041781     -0.670584798     -0.870882154      0.110177226    
  0.488778085      0.498753130      0.205059558     -0.670038342     -0.871305943      0.110179491    
  0.491271824      0.498753130      0.205086231     -0.669451952     -0.871739328      0.110188887    
  0.493765593      0.498753130      0.205124646     -0.668814063     -0.872182727      0.110207506    
  0.496259362      0.498753130      0.205178052     -0.668110907     -0.872637212      0.110237829    
  0.498753130      0.498753130      0.205250278     -0.667326748     -0.873103321      0.110282615    
  0.501246929      0.498753130      0.205345511     -0.666444123     -0.873582184      0.110345095    
  0.503740668      0.498753130      0.205468416     -0.665443778     -0.874074578      0.110428683    
  0.506234407      0.498753130      0.205623969     -0.664305270     -0.874581695      0.110537164    
  0.508728206      0.498753130      0.205817357     -0.663007140     -0.875104785      0.110674396    
  0.511221945      0.498753130      0.206053942     -0.661527693     -0.875644684      0.110844500    
  0.513715744      0.498753130      0.206339136     -0.659844816     -0.876202762      0.111051485    
  0.516209483      0.498753130      0.206678212     -0.657937765     -0.876779854      0.111299381    
  0.518703282      0.498753130      0.207076192     -0.655786693     -0.877376974      0.111592025    
  0.521197021      0.498753130      0.207537666     -0.653374076     -0.877995133      0.111932948    
  0.523690820      0.498753130      0.208066836     -0.650684118     -0.878634930      0.112325415    
  0.526184559      0.498753130      0.208667278     -0.647704065     -0.879296958      0.112772256    
  0.528678298      0.498753130      0.209341899     -0.644424677     -0.879981518      0.113275804    
  0.531172097      0.498753130      0.210093006     -0.640838981     -0.880688846      0.113838010    
  0.533665836      0.498753130      0.210922152     -0.636943877     -0.881418943      0.114460222    
  0.536159635      0.498753130      0.211830243     -0.632739186     -0.882171512      0.115143366    
  0.538653374      0.498753130      0.212817535     -0.628227174     -0.882946193      0.115887970    
  0.541147172      0.498753130      0.213883698     -0.623413384     -0.883742511      0.116694041    
  0.543640912      0.498753130      0.215027899     -0.618305147     -0.884559631      0.117561273    
  0.546134710      0.498753130      0.216248825     -0.612912178     -0.885397017      0.118489020    
  0.548628449      0.498753130      0.217544824     -0.607245445     -0.886253357      0.119476333    
  0.551122189      0.498753130      0.218913913     -0.601316869     -0.887128174      0.120522156    
  0.553615987      0.498753130      0.220353931     -0.595139921     -0.888020039      0.121625133    
  0.556109726      0.498753130      0.221862525     -0.588727951     -0.888927996      0.122783892    
  0.558603525      0.498753130      0.223437190     -0.582094908     -0.889851213      0.123996891    
  0.561097264      0.498753130      0.225075498     -0.575254738     -0.890788257      0.125262663    
  0.563591063      0.498753130      0.226774901     -0.568221092     -0.891738296      0.126579583    
  0.566084802      0.498753130      0.228532910     -0.561007500     -0.892700374      0.127946213    
  0.568578601      0.498753130      0.230347127     -0.553627074     -0.893673301      0.129360959    
  0.571072340      0.498753130      0.232215181     -0.546092093     -0.894656301      0.130822405    
  0.573566079      0.498753130      0.234134838     -0.538414657     -0.895648241      0.132329196    
  0.576059878      0.498753130      0.236103952     -0.530606091     -0.896648526      0.133879945    
  0.578553617      0.498753130      0.238120437     -0.522676885     -0.897656202      0.135473430    
  0.581047416      0.498753130      0.240182385     -0.514637291     -0.898670495      0.137108460    
  0.583541155      0.498753130      0.242288008     -0.506496549     -0.899690568      0.138783917    
  0.586034954      0.498753130      0.244435579     -0.498263568     -0.900715947      0.140498772    
  0.588528693      0.498753130      0.246623456     -0.489946693     -0.901746035      0.142252073    
  0.591022491      0.498753130      0.248850167     -0.481553316     -0.902779996      0.144042879    
  0.593516231      0.498753130      0.251114279     -0.473090798     -0.903817534      0.145870402    
  0.596009970      0.498753130      0.253414482     -0.464565724     -0.904857934      0.147733852    
  0.598503768      0.498753130      0.255749553     -0.455984265     -0.905900657      0.149632439    
  0.600997508      0.498753130      0.258118361     -0.447352201     -0.906945288      0.151565596    
